Binomial	ID	year	popvalue
Lepomis_gibbosus	435	2004	0.52
Menidia_menidia	439	2004	2717
Menidia_menidia	440	2004	354
Menidia_menidia	442	2004	2795
Menidia_menidia	446	2004	4427
Menidia_menidia	448	2004	5872
Menidia_menidia	452	2004	6717
Menidia_menidia	453	2004	1594
Menidia_menidia	455	2004	11374
Menidia_menidia	456	2004	820
Menidia_menidia	458	2004	2386
Menidia_menidia	461	2004	925
Menidia_menidia	464	2004	9584
Menidia_menidia	466	2004	8881
Menidia_menidia	468	2004	715
Menidia_menidia	470	2004	17322
Menidia_menidia	473	2004	1512
Microgadus_tomcod	509	2004	9
Microgadus_tomcod	512	2004	2
Microgadus_tomcod	516	2004	3
Microgadus_tomcod	522	2004	9
Micropterus_dolomieu	535	2004	3.84
Micropterus_salmoides	536	2004	0.02
Morone_americana	537	2004	3
Morone_americana	541	2004	1.18
Morone_chrysops	543	2004	0.11
Morone_saxatilis	551	2004	177
Morone_saxatilis	559	2004	1
Moxostoma_anisurum	569	2004	0.42
Myotis_lucifugus	580	2004	200
Perca_flavescens	595	2004	6.74
Liopsetta_putnami	606	2004	11
Liopsetta_putnami	608	2004	236
Liopsetta_putnami	612	2004	67
Liopsetta_putnami	614	2004	61
Liopsetta_putnami	618	2004	44
Liopsetta_putnami	619	2004	1
Liopsetta_putnami	621	2004	64
Liopsetta_putnami	622	2004	382
Liopsetta_putnami	624	2004	2
Liopsetta_putnami	630	2004	224
Liopsetta_putnami	632	2004	80
Liopsetta_putnami	634	2004	35
Liopsetta_putnami	636	2004	164
Liopsetta_putnami	638	2004	29
Pollachius_virens	671	2004	0.42
Pomoxis_nigromaculatus	672	2004	0.02
Pseudopleuronectes_americanus	673	2004	36
Pseudopleuronectes_americanus	674	2004	433
Pseudopleuronectes_americanus	676	2004	79
Pseudopleuronectes_americanus	680	2004	48
Pseudopleuronectes_americanus	682	2004	37
Pseudopleuronectes_americanus	684	2004	55
Pseudopleuronectes_americanus	687	2004	320
Pseudopleuronectes_americanus	689	2004	73
Pseudopleuronectes_americanus	692	2004	2
Pseudopleuronectes_americanus	695	2004	210
Pseudopleuronectes_americanus	697	2004	69
Pseudopleuronectes_americanus	699	2004	48
Pseudopleuronectes_americanus	704	2004	87
Pungitius_pungitius	723	2004	769
Pungitius_pungitius	724	2004	644
Pungitius_pungitius	726	2004	71
Pungitius_pungitius	730	2004	5
Pungitius_pungitius	732	2004	5
Pungitius_pungitius	736	2004	479
Pungitius_pungitius	737	2004	437
Pungitius_pungitius	739	2004	76
Pungitius_pungitius	740	2004	37
Pungitius_pungitius	742	2004	199
Pungitius_pungitius	745	2004	2
Pungitius_pungitius	748	2004	125
Pungitius_pungitius	750	2004	21
Pungitius_pungitius	752	2004	2712
Pungitius_pungitius	754	2004	248
Pungitius_pungitius	757	2004	684
Rangifer_tarandus	788	2004	160
Rangifer_tarandus	789	2004	53028
Salvelinus_fontinalis	796	2004	1
Salvelinus_fontinalis	799	2004	1
Sander_vitreus	810	2004	1.69
Syngnathus_fuscus	811	2004	15
Syngnathus_fuscus	817	2004	54
Syngnathus_fuscus	822	2004	54
Syngnathus_fuscus	829	2004	15
Alosa_sapidissima	5	2005	6382
Salmo_salar	11	2005	34
Emydoidea_blandingii	39	2005	16
Perca_flavescens	84	2005	2
Balaenoptera_physalus	87	2005	0
Megaptera_novaeangliae	88	2005	64.23
Balaenoptera_musculus	89	2005	1.02
Megaptera_novaeangliae	90	2005	0
Halichoerus_grypus	97	2005	244540
Balaenoptera_musculus	99	2005	0
Storeria_dekayi	101	2005	7
Globicephala_melas	102	2005	0
Lagenorhynchus_acutus	103	2005	0
Delphinus_delphis	104	2005	0
Amia_calva	119	2005	0.25
Moxostoma_macrolepidotum	120	2005	0.25
Moxostoma_valenciennesi	121	2005	0
Moxostoma_carinatum	122	2005	0.14
Notemigonus_crysoleucas	123	2005	0.03
Myoxocephalus_octodecemspinosus	134	2005	123.7
Pseudopleuronectes_americanus	135	2005	8.5
Amblyraja_radiata	136	2005	2.3
Leucoraja_erinacea	137	2005	3.9
Zoarces_americanus	138	2005	0.3
Pseudacris_triseriata	139	2005	52.25
Pseudacris_triseriata	140	2005	35.2
Odocoileus_virginianus	151	2005	1.87
Hippoglossus_hippoglossus	152	2005	0.2121
Clupea_harengus	153	2005	62.69
Cetorhinus_maximus	155	2005	2.5
Mallotus_villosus	156	2005	140660
Reinhardtius_hippoglossoides	157	2005	7831
Nezumia_bairdii	158	2005	41335
Ammodytes_dubius	159	2005	3092600
Macrourus_berglax	160	2005	22321
Urophycis_tenuis	161	2005	1292
Amblyraja_radiata	162	2005	21062
Glyptocephalus_cynoglossus	163	2005	9221
Plethodon_cinereus	174	2005	11.2
Plethodon_cinereus	175	2005	28.6
Plethodon_cinereus	176	2005	14
Salmo_trutta	177	2005	1430.605
Myodes_gapperi	178	2005	0.62
Myodes_gapperi	179	2005	0.2674
Rangifer_tarandus	180	2005	51527
Acipenser_fulvescens	181	2005	0.02
Alces_americanus	182	2005	132412
Ambloplites_rupestris	183	2005	2.7
Ameiurus_nebulosus	184	2005	0.48
Apeltes_quadracus	198	2005	799
Apeltes_quadracus	199	2005	3508
Apeltes_quadracus	201	2005	9360
Apeltes_quadracus	205	2005	123
Apeltes_quadracus	207	2005	1554
Apeltes_quadracus	211	2005	99
Apeltes_quadracus	212	2005	484
Apeltes_quadracus	214	2005	819
Apeltes_quadracus	215	2005	210
Apeltes_quadracus	216	2005	120
Apeltes_quadracus	217	2005	235
Apeltes_quadracus	218	2005	142
Apeltes_quadracus	220	2005	742
Apeltes_quadracus	223	2005	5215
Apeltes_quadracus	225	2005	128
Apeltes_quadracus	227	2005	4899
Apeltes_quadracus	229	2005	325
Apeltes_quadracus	231	2005	26
Apeltes_quadracus	232	2005	7432
Aplodinotus_grunniens	233	2005	0.19
Catostomus_commersonii	235	2005	1.03
Cyprinus_carpio	237	2005	0.14
Esox_lucius	240	2005	0.19
Fundulus_diaphanus	251	2005	592
Fundulus_heteroclitus	254	2005	5192
Fundulus_heteroclitus	255	2005	2829
Fundulus_heteroclitus	257	2005	8930
Fundulus_heteroclitus	258	2005	3317
Fundulus_heteroclitus	259	2005	1125
Fundulus_heteroclitus	261	2005	1277
Fundulus_heteroclitus	263	2005	4423
Fundulus_heteroclitus	267	2005	7075
Fundulus_heteroclitus	268	2005	1190
Fundulus_heteroclitus	270	2005	12128
Fundulus_heteroclitus	271	2005	582
Fundulus_heteroclitus	272	2005	1663
Fundulus_heteroclitus	273	2005	15117
Fundulus_heteroclitus	274	2005	7927
Fundulus_heteroclitus	276	2005	1799
Fundulus_heteroclitus	279	2005	13969
Fundulus_heteroclitus	281	2005	8425
Chelydra_serpentina	283	2005	37
Fundulus_heteroclitus	325	2005	8780
Fundulus_heteroclitus	327	2005	51
Fundulus_heteroclitus	329	2005	1167
Fundulus_heteroclitus	330	2005	12369
Gasterosteus_wheatlandi	365	2005	2132
Gasterosteus_wheatlandi	366	2005	780
Gasterosteus_wheatlandi	368	2005	453
Gasterosteus_wheatlandi	369	2005	60
Gasterosteus_wheatlandi	370	2005	1477
Gasterosteus_wheatlandi	372	2005	529
Gasterosteus_wheatlandi	374	2005	153
Gasterosteus_wheatlandi	378	2005	148
Gasterosteus_wheatlandi	379	2005	1025
Gasterosteus_wheatlandi	381	2005	176
Gasterosteus_wheatlandi	382	2005	163
Gasterosteus_wheatlandi	383	2005	161
Gasterosteus_wheatlandi	384	2005	587
Gasterosteus_wheatlandi	387	2005	17
Gasterosteus_wheatlandi	390	2005	1356
Gasterosteus_wheatlandi	392	2005	100
Gasterosteus_wheatlandi	394	2005	1756
Gasterosteus_wheatlandi	396	2005	403
Gasterosteus_wheatlandi	398	2005	247
Gasterosteus_wheatlandi	399	2005	1320
Ictalurus_punctatus	433	2005	0.81
Lepisosteus_osseus	434	2005	0.17
Lepomis_gibbosus	435	2005	0.5
Menidia_menidia	439	2005	1605
Menidia_menidia	440	2005	779
Menidia_menidia	442	2005	6077
Menidia_menidia	443	2005	5771
Menidia_menidia	444	2005	1734
Menidia_menidia	446	2005	1783
Menidia_menidia	448	2005	4736
Menidia_menidia	452	2005	1309
Menidia_menidia	453	2005	701
Menidia_menidia	455	2005	7430
Menidia_menidia	456	2005	1096
Menidia_menidia	457	2005	1046
Menidia_menidia	458	2005	4055
Menidia_menidia	459	2005	11
Menidia_menidia	461	2005	372
Menidia_menidia	464	2005	21616
Menidia_menidia	466	2005	2745
Menidia_menidia	468	2005	1675
Menidia_menidia	470	2005	1064
Menidia_menidia	472	2005	1462
Menidia_menidia	473	2005	2095
Microgadus_tomcod	509	2005	18
Microgadus_tomcod	512	2005	1
Microgadus_tomcod	522	2005	48
Micropterus_dolomieu	535	2005	11.33
Micropterus_salmoides	536	2005	0.02
Morone_americana	537	2005	1
Morone_americana	541	2005	1.94
Morone_chrysops	543	2005	0.19
Morone_saxatilis	551	2005	126
Morone_saxatilis	558	2005	2
Moxostoma_anisurum	569	2005	0.33
Noturus_flavus	588	2005	0.06
Perca_flavescens	595	2005	8.93
Liopsetta_putnami	606	2005	27
Liopsetta_putnami	608	2005	237
Liopsetta_putnami	610	2005	41
Liopsetta_putnami	612	2005	91
Liopsetta_putnami	614	2005	68
Liopsetta_putnami	618	2005	52
Liopsetta_putnami	619	2005	10
Liopsetta_putnami	621	2005	132
Liopsetta_putnami	622	2005	241
Liopsetta_putnami	624	2005	24
Liopsetta_putnami	630	2005	250
Liopsetta_putnami	632	2005	102
Liopsetta_putnami	634	2005	116
Liopsetta_putnami	636	2005	26
Liopsetta_putnami	637	2005	37
Liopsetta_putnami	638	2005	17
Pollachius_virens	671	2005	0.09
Pomoxis_nigromaculatus	672	2005	0.06
Pseudopleuronectes_americanus	673	2005	40
Pseudopleuronectes_americanus	674	2005	113
Pseudopleuronectes_americanus	676	2005	141
Pseudopleuronectes_americanus	678	2005	44
Pseudopleuronectes_americanus	680	2005	65
Pseudopleuronectes_americanus	682	2005	175
Pseudopleuronectes_americanus	684	2005	29
Pseudopleuronectes_americanus	687	2005	14
Pseudopleuronectes_americanus	689	2005	7
Pseudopleuronectes_americanus	692	2005	59
Pseudopleuronectes_americanus	695	2005	296
Pseudopleuronectes_americanus	697	2005	5
Pseudopleuronectes_americanus	699	2005	47
Pseudopleuronectes_americanus	704	2005	43
Pungitius_pungitius	723	2005	46
Pungitius_pungitius	724	2005	855
Pungitius_pungitius	726	2005	135
Pungitius_pungitius	727	2005	174
Pungitius_pungitius	728	2005	29
Pungitius_pungitius	730	2005	7
Pungitius_pungitius	732	2005	76
Pungitius_pungitius	736	2005	15
Pungitius_pungitius	737	2005	57
Pungitius_pungitius	739	2005	259
Pungitius_pungitius	740	2005	8
Pungitius_pungitius	741	2005	38
Pungitius_pungitius	742	2005	40
Pungitius_pungitius	743	2005	30
Pungitius_pungitius	745	2005	5
Pungitius_pungitius	748	2005	118
Pungitius_pungitius	750	2005	10
Pungitius_pungitius	752	2005	4375
Pungitius_pungitius	754	2005	1
Pungitius_pungitius	756	2005	3
Pungitius_pungitius	757	2005	1393
Rangifer_tarandus	788	2005	204
Rangifer_tarandus	789	2005	47728
Salvelinus_fontinalis	796	2005	3
Salvelinus_fontinalis	799	2005	2
Sander_vitreus	810	2005	2.38
Syngnathus_fuscus	811	2005	18
Syngnathus_fuscus	817	2005	57
Syngnathus_fuscus	819	2005	1
Syngnathus_fuscus	821	2005	1
Syngnathus_fuscus	822	2005	8
Syngnathus_fuscus	829	2005	155
Alosa_sapidissima	5	2006	1205
Salmo_salar	11	2006	91
Emydoidea_blandingii	39	2006	19
Balaenoptera_physalus	87	2006	0.01
Megaptera_novaeangliae	88	2006	60.02
Balaenoptera_musculus	89	2006	3.98
Megaptera_novaeangliae	90	2006	0.02
Halichoerus_grypus	97	2006	262820
Balaenoptera_musculus	99	2006	0
Storeria_dekayi	101	2006	31
Globicephala_melas	102	2006	0.08
Lagenorhynchus_acutus	103	2006	0.13
Delphinus_delphis	104	2006	0.18
Myoxocephalus_octodecemspinosus	134	2006	97.4
Pseudopleuronectes_americanus	135	2006	6.4
Amblyraja_radiata	136	2006	1.7
Leucoraja_erinacea	137	2006	5.4
Zoarces_americanus	138	2006	0.3
Pseudacris_triseriata	139	2006	34.51
Pseudacris_triseriata	140	2006	30.64
Hippoglossus_hippoglossus	152	2006	0.3812
Clupea_harengus	153	2006	61.84
Cetorhinus_maximus	155	2006	1.6
Mallotus_villosus	156	2006	342300
Reinhardtius_hippoglossoides	157	2006	7599
Nezumia_bairdii	158	2006	29760
Ammodytes_dubius	159	2006	1235300
Macrourus_berglax	160	2006	19825
Urophycis_tenuis	161	2006	568
Amblyraja_radiata	162	2006	21954
Glyptocephalus_cynoglossus	163	2006	6955
Plethodon_cinereus	170	2006	7.75
Plethodon_cinereus	174	2006	10.375
Plethodon_cinereus	175	2006	22.75
Plethodon_cinereus	176	2006	20.375
Salmo_trutta	177	2006	1494.6619
Myodes_gapperi	178	2006	19.0421
Myodes_gapperi	179	2006	2.9893
Rangifer_tarandus	180	2006	45871
Acipenser_fulvescens	181	2006	0.09
Alces_americanus	182	2006	130771
Ambloplites_rupestris	183	2006	2.43
Ameiurus_nebulosus	184	2006	0.31
Amia_calva	185	2006	0.58
Apeltes_quadracus	198	2006	5088
Apeltes_quadracus	199	2006	1430
Apeltes_quadracus	201	2006	1582
Apeltes_quadracus	205	2006	51
Apeltes_quadracus	207	2006	714
Apeltes_quadracus	211	2006	307
Apeltes_quadracus	212	2006	1655
Apeltes_quadracus	214	2006	340
Apeltes_quadracus	215	2006	75
Apeltes_quadracus	216	2006	96
Apeltes_quadracus	217	2006	376
Apeltes_quadracus	218	2006	14
Apeltes_quadracus	220	2006	168
Apeltes_quadracus	223	2006	1941
Apeltes_quadracus	225	2006	165
Apeltes_quadracus	227	2006	2138
Apeltes_quadracus	229	2006	247
Apeltes_quadracus	231	2006	107
Apeltes_quadracus	232	2006	2279
Aplodinotus_grunniens	233	2006	0.32
Catostomus_commersonii	235	2006	0.72
Cyprinus_carpio	237	2006	0.11
Esox_lucius	240	2006	0.08
Fundulus_diaphanus	251	2006	48
Fundulus_heteroclitus	254	2006	55440
Fundulus_heteroclitus	255	2006	2472
Fundulus_heteroclitus	257	2006	3844
Fundulus_heteroclitus	258	2006	1893
Fundulus_heteroclitus	259	2006	720
Fundulus_heteroclitus	261	2006	1990
Fundulus_heteroclitus	263	2006	2903
Fundulus_heteroclitus	267	2006	5830
Fundulus_heteroclitus	268	2006	1284
Fundulus_heteroclitus	270	2006	7850
Fundulus_heteroclitus	271	2006	241
Fundulus_heteroclitus	272	2006	1944
Fundulus_heteroclitus	273	2006	8002
Fundulus_heteroclitus	274	2006	16908
Fundulus_heteroclitus	276	2006	1670
Fundulus_heteroclitus	279	2006	8898
Fundulus_heteroclitus	281	2006	3353
Chelydra_serpentina	283	2006	36
Carassius_auratus	319	2006	0.32
Fundulus_heteroclitus	325	2006	3463
Fundulus_heteroclitus	327	2006	1796
Fundulus_heteroclitus	329	2006	6090
Fundulus_heteroclitus	330	2006	4406
Gasterosteus_wheatlandi	365	2006	1194
Gasterosteus_wheatlandi	366	2006	467
Gasterosteus_wheatlandi	368	2006	385
Gasterosteus_wheatlandi	369	2006	7
Gasterosteus_wheatlandi	370	2006	181
Gasterosteus_wheatlandi	372	2006	30
Gasterosteus_wheatlandi	374	2006	42
Gasterosteus_wheatlandi	378	2006	161
Gasterosteus_wheatlandi	379	2006	236
Gasterosteus_wheatlandi	381	2006	84
Gasterosteus_wheatlandi	382	2006	14
Gasterosteus_wheatlandi	383	2006	3
Gasterosteus_wheatlandi	384	2006	489
Gasterosteus_wheatlandi	387	2006	141
Gasterosteus_wheatlandi	390	2006	203
Gasterosteus_wheatlandi	392	2006	225
Gasterosteus_wheatlandi	394	2006	825
Gasterosteus_wheatlandi	396	2006	201
Gasterosteus_wheatlandi	398	2006	235
Gasterosteus_wheatlandi	399	2006	438
Ictalurus_punctatus	433	2006	0.15
Lepisosteus_osseus	434	2006	0.12
Lepomis_gibbosus	435	2006	1.15
Lepomis_macrochirus	436	2006	4.05
Menidia_menidia	439	2006	4614
Menidia_menidia	440	2006	374
Menidia_menidia	442	2006	4876
Menidia_menidia	443	2006	1201
Menidia_menidia	444	2006	9845
Menidia_menidia	446	2006	4664
Menidia_menidia	448	2006	11941
Menidia_menidia	452	2006	1343
Menidia_menidia	453	2006	2351
Menidia_menidia	455	2006	5118
Menidia_menidia	456	2006	1432
Menidia_menidia	457	2006	2187
Menidia_menidia	458	2006	4345
Menidia_menidia	459	2006	2190
Menidia_menidia	461	2006	443
Menidia_menidia	464	2006	38280
Menidia_menidia	466	2006	1336
Menidia_menidia	468	2006	1623
Menidia_menidia	470	2006	5506
Menidia_menidia	472	2006	1435
Menidia_menidia	473	2006	1095
Microgadus_tomcod	509	2006	8
Microgadus_tomcod	512	2006	1
Microgadus_tomcod	516	2006	28
Microgadus_tomcod	522	2006	11
Micropterus_dolomieu	535	2006	10.45
Micropterus_salmoides	536	2006	0.02
Morone_americana	537	2006	1
Morone_americana	541	2006	0.92
Morone_chrysops	542	2006	2
Morone_saxatilis	551	2006	162
Morone_saxatilis	558	2006	2
Morone_saxatilis	559	2006	3
Moxostoma_anisurum	569	2006	0.02
Noturus_flavus	588	2006	0.02
Perca_flavescens	595	2006	9.13
Liopsetta_putnami	606	2006	6
Liopsetta_putnami	608	2006	195
Liopsetta_putnami	610	2006	4
Liopsetta_putnami	612	2006	53
Liopsetta_putnami	614	2006	21
Liopsetta_putnami	618	2006	30
Liopsetta_putnami	619	2006	2
Liopsetta_putnami	621	2006	70
Liopsetta_putnami	622	2006	172
Liopsetta_putnami	624	2006	3
Liopsetta_putnami	630	2006	146
Liopsetta_putnami	632	2006	20
Liopsetta_putnami	634	2006	159
Liopsetta_putnami	636	2006	196
Liopsetta_putnami	637	2006	18
Liopsetta_putnami	638	2006	5
Pollachius_virens	671	2006	0.29
Pseudopleuronectes_americanus	673	2006	56
Pseudopleuronectes_americanus	674	2006	105
Pseudopleuronectes_americanus	676	2006	54
Pseudopleuronectes_americanus	678	2006	11
Pseudopleuronectes_americanus	680	2006	12
Pseudopleuronectes_americanus	682	2006	60
Pseudopleuronectes_americanus	684	2006	49
Pseudopleuronectes_americanus	689	2006	154
Pseudopleuronectes_americanus	692	2006	2
Pseudopleuronectes_americanus	695	2006	76
Pseudopleuronectes_americanus	697	2006	5
Pseudopleuronectes_americanus	699	2006	33
Pseudopleuronectes_americanus	704	2006	27
Pungitius_pungitius	723	2006	155
Pungitius_pungitius	724	2006	64
Pungitius_pungitius	726	2006	119
Pungitius_pungitius	727	2006	50
Pungitius_pungitius	728	2006	22
Pungitius_pungitius	730	2006	14
Pungitius_pungitius	732	2006	8
Pungitius_pungitius	736	2006	36
Pungitius_pungitius	737	2006	576
Pungitius_pungitius	739	2006	34
Pungitius_pungitius	740	2006	1
Pungitius_pungitius	741	2006	10
Pungitius_pungitius	742	2006	27
Pungitius_pungitius	743	2006	3
Pungitius_pungitius	745	2006	33
Pungitius_pungitius	748	2006	10
Pungitius_pungitius	750	2006	8
Pungitius_pungitius	752	2006	496
Pungitius_pungitius	754	2006	15
Pungitius_pungitius	756	2006	3
Pungitius_pungitius	757	2006	666
Rangifer_tarandus	788	2006	200
Rangifer_tarandus	789	2006	42600
Salvelinus_fontinalis	796	2006	6
Salvelinus_fontinalis	799	2006	4
Sander_vitreus	810	2006	1.94
Syngnathus_fuscus	811	2006	157
Syngnathus_fuscus	817	2006	372
Syngnathus_fuscus	819	2006	10
Syngnathus_fuscus	821	2006	1
Syngnathus_fuscus	822	2006	71
Syngnathus_fuscus	829	2006	92
Emydoidea_blandingii	39	2007	23
Balaenoptera_physalus	87	2007	0
Megaptera_novaeangliae	88	2007	87.17
Balaenoptera_musculus	89	2007	0
Megaptera_novaeangliae	90	2007	0
Halichoerus_grypus	97	2007	277250
Balaenoptera_musculus	99	2007	0.05
Storeria_dekayi	101	2007	4
Globicephala_melas	102	2007	0.13
Lagenorhynchus_acutus	103	2007	0.03
Delphinus_delphis	104	2007	0
Amia_calva	119	2007	0.92
Moxostoma_macrolepidotum	120	2007	0.19
Moxostoma_valenciennesi	121	2007	0
Moxostoma_carinatum	122	2007	0.11
Notemigonus_crysoleucas	123	2007	0
Hippoglossus_hippoglossus	152	2007	0.4187
Clupea_harengus	153	2007	65.45
Cetorhinus_maximus	155	2007	1.1
Mallotus_villosus	156	2007	7617100
Reinhardtius_hippoglossoides	157	2007	6508
Nezumia_bairdii	158	2007	22923
Ammodytes_dubius	159	2007	2976700
Macrourus_berglax	160	2007	12264
Urophycis_tenuis	161	2007	105
Amblyraja_radiata	162	2007	9038
Glyptocephalus_cynoglossus	163	2007	4063
Plethodon_cinereus	170	2007	3
Plethodon_cinereus	174	2007	13.25
Plethodon_cinereus	175	2007	24.5
Plethodon_cinereus	176	2007	18.5
Salmo_trutta	177	2007	1530.249
Myodes_gapperi	178	2007	21.2921
Myodes_gapperi	179	2007	5.2394
Rangifer_tarandus	180	2007	42934
Acipenser_fulvescens	181	2007	0.1
Alces_americanus	182	2007	128485
Ambloplites_rupestris	183	2007	0.7
Ameiurus_nebulosus	184	2007	0.54
Apeltes_quadracus	198	2007	4791
Apeltes_quadracus	199	2007	1095
Apeltes_quadracus	201	2007	4581
Apeltes_quadracus	205	2007	187
Apeltes_quadracus	207	2007	2539
Apeltes_quadracus	211	2007	262
Apeltes_quadracus	212	2007	1660
Apeltes_quadracus	214	2007	605
Apeltes_quadracus	215	2007	89
Apeltes_quadracus	216	2007	390
Apeltes_quadracus	217	2007	563
Apeltes_quadracus	218	2007	159
Apeltes_quadracus	220	2007	188
Apeltes_quadracus	223	2007	1258
Apeltes_quadracus	225	2007	317
Apeltes_quadracus	227	2007	2075
Apeltes_quadracus	229	2007	819
Apeltes_quadracus	231	2007	103
Apeltes_quadracus	232	2007	7168
Aplodinotus_grunniens	233	2007	0.23
Catostomus_commersonii	235	2007	0.573
Cyprinus_carpio	237	2007	0.02
Esox_lucius	240	2007	0.06
Fundulus_diaphanus	251	2007	217
Fundulus_heteroclitus	254	2007	13825
Fundulus_heteroclitus	255	2007	9026
Fundulus_heteroclitus	257	2007	25395
Fundulus_heteroclitus	258	2007	2531
Fundulus_heteroclitus	259	2007	2653
Fundulus_heteroclitus	261	2007	3855
Fundulus_heteroclitus	263	2007	3794
Fundulus_heteroclitus	267	2007	7961
Fundulus_heteroclitus	268	2007	519
Fundulus_heteroclitus	270	2007	21157
Fundulus_heteroclitus	271	2007	142
Fundulus_heteroclitus	272	2007	3864
Fundulus_heteroclitus	273	2007	5085
Fundulus_heteroclitus	274	2007	14450
Fundulus_heteroclitus	276	2007	1662
Fundulus_heteroclitus	279	2007	9261
Fundulus_heteroclitus	281	2007	10425
Chelydra_serpentina	283	2007	35
Fundulus_heteroclitus	325	2007	2708
Fundulus_heteroclitus	327	2007	858
Fundulus_heteroclitus	329	2007	2117
Fundulus_heteroclitus	330	2007	21204
Gasterosteus_wheatlandi	365	2007	2556
Gasterosteus_wheatlandi	366	2007	352
Gasterosteus_wheatlandi	368	2007	164
Gasterosteus_wheatlandi	369	2007	36
Gasterosteus_wheatlandi	370	2007	160
Gasterosteus_wheatlandi	372	2007	63
Gasterosteus_wheatlandi	374	2007	359
Gasterosteus_wheatlandi	378	2007	75
Gasterosteus_wheatlandi	379	2007	622
Gasterosteus_wheatlandi	381	2007	94
Gasterosteus_wheatlandi	382	2007	18
Gasterosteus_wheatlandi	383	2007	239
Gasterosteus_wheatlandi	384	2007	615
Gasterosteus_wheatlandi	387	2007	30
Gasterosteus_wheatlandi	390	2007	488
Gasterosteus_wheatlandi	392	2007	76
Gasterosteus_wheatlandi	394	2007	282
Gasterosteus_wheatlandi	396	2007	170
Gasterosteus_wheatlandi	398	2007	136
Gasterosteus_wheatlandi	399	2007	394
Ictalurus_punctatus	433	2007	0.12
Lepisosteus_osseus	434	2007	0.08
Lepomis_gibbosus	435	2007	0.21
Menidia_menidia	439	2007	3095
Menidia_menidia	440	2007	1865
Menidia_menidia	442	2007	5223
Menidia_menidia	443	2007	5539
Menidia_menidia	444	2007	2341
Menidia_menidia	446	2007	25550
Menidia_menidia	448	2007	6839
Menidia_menidia	452	2007	362
Menidia_menidia	453	2007	515
Menidia_menidia	455	2007	1333
Menidia_menidia	456	2007	10232
Menidia_menidia	457	2007	612
Menidia_menidia	458	2007	4782
Menidia_menidia	459	2007	165
Menidia_menidia	461	2007	2457
Menidia_menidia	464	2007	2447
Menidia_menidia	466	2007	7919
Menidia_menidia	468	2007	823
Menidia_menidia	470	2007	2578
Menidia_menidia	472	2007	1416
Menidia_menidia	473	2007	937
Microgadus_tomcod	509	2007	8
Microgadus_tomcod	512	2007	1
Microgadus_tomcod	516	2007	16
Microgadus_tomcod	522	2007	7
Micropterus_dolomieu	535	2007	6.39
Morone_americana	537	2007	1
Morone_americana	541	2007	0.81
Morone_chrysops	543	2007	0.03
Morone_saxatilis	551	2007	2277
Morone_saxatilis	558	2007	50
Morone_saxatilis	559	2007	221
Moxostoma_anisurum	569	2007	0.02
Perca_flavescens	595	2007	13.95
Liopsetta_putnami	606	2007	54
Liopsetta_putnami	608	2007	1075
Liopsetta_putnami	610	2007	7
Liopsetta_putnami	612	2007	159
Liopsetta_putnami	614	2007	169
Liopsetta_putnami	618	2007	12
Liopsetta_putnami	619	2007	3
Liopsetta_putnami	621	2007	44
Liopsetta_putnami	622	2007	382
Liopsetta_putnami	624	2007	2
Liopsetta_putnami	630	2007	141
Liopsetta_putnami	632	2007	35
Liopsetta_putnami	634	2007	103
Liopsetta_putnami	636	2007	272
Liopsetta_putnami	637	2007	58
Liopsetta_putnami	638	2007	8
Pollachius_virens	671	2007	0.11
Pomoxis_nigromaculatus	672	2007	0.04
Pseudopleuronectes_americanus	673	2007	67
Pseudopleuronectes_americanus	674	2007	16
Pseudopleuronectes_americanus	676	2007	51
Pseudopleuronectes_americanus	678	2007	18
Pseudopleuronectes_americanus	680	2007	53
Pseudopleuronectes_americanus	682	2007	36
Pseudopleuronectes_americanus	684	2007	96
Pseudopleuronectes_americanus	687	2007	1
Pseudopleuronectes_americanus	689	2007	58
Pseudopleuronectes_americanus	692	2007	21
Pseudopleuronectes_americanus	695	2007	64
Pseudopleuronectes_americanus	697	2007	3
Pseudopleuronectes_americanus	699	2007	28
Pseudopleuronectes_americanus	704	2007	7
Pungitius_pungitius	723	2007	393
Pungitius_pungitius	724	2007	98
Pungitius_pungitius	726	2007	245
Pungitius_pungitius	727	2007	19
Pungitius_pungitius	728	2007	28
Pungitius_pungitius	730	2007	10
Pungitius_pungitius	732	2007	82
Pungitius_pungitius	736	2007	11
Pungitius_pungitius	737	2007	1094
Pungitius_pungitius	739	2007	6
Pungitius_pungitius	741	2007	30
Pungitius_pungitius	742	2007	38
Pungitius_pungitius	743	2007	13
Pungitius_pungitius	745	2007	13
Pungitius_pungitius	748	2007	3
Pungitius_pungitius	750	2007	3
Pungitius_pungitius	752	2007	594
Pungitius_pungitius	754	2007	11
Pungitius_pungitius	756	2007	9
Pungitius_pungitius	757	2007	1150
Rangifer_tarandus	788	2007	233
Rangifer_tarandus	789	2007	40282
Salvelinus_fontinalis	796	2007	8
Salvelinus_fontinalis	799	2007	3
Sander_vitreus	810	2007	1.33
Syngnathus_fuscus	811	2007	61
Syngnathus_fuscus	817	2007	255
Syngnathus_fuscus	819	2007	51
Syngnathus_fuscus	821	2007	1
Syngnathus_fuscus	822	2007	33
Syngnathus_fuscus	829	2007	342
Emydoidea_blandingii	39	2008	24
Megaptera_novaeangliae	88	2008	100.2
Balaenoptera_musculus	89	2008	0
Halichoerus_grypus	97	2008	293120
